3.300000000000000000e+01 3.664629265822027264e+02 2.556801595375855427e-02 2.394434560539700912e-02 -1.149183207106065030e+00
3.400000000000000000e+01 3.639320121707773978e+02 2.688751750201529706e-02 2.509763712438908834e-02 -1.208676386766173394e+00
3.500000000000000000e+01 3.612741425615852791e+02 2.822620698562194885e-02 2.625807322438085747e-02 -1.268415058466137557e+00
3.600000000000000000e+01 3.584962818496795194e+02 2.959619443087833229e-02 2.742413193224776252e-02 -1.330999006593480471e+00
3.700000000000000000e+01 3.556016920202846450e+02 3.098627150053483159e-02 2.859455101725899562e-02 -1.394431691419070862e+00
3.800000000000000000e+01 3.525931562501987173e+02 3.238298224172497797e-02 2.976806381543035604e-02 -1.456246224485443053e+00
3.900000000000000000e+01 3.494752445923425057e+02 3.378719860266429786e-02 3.094312618737037751e-02 -1.516690646538450427e+00
4.000000000000000000e+01 3.462529738186672716e+02 3.520337450683881653e-02 3.211812462483576436e-02 -1.576691730624776966e+00
4.100000000000000000e+01 3.429311829110320673e+02 3.663479790131293767e-02 3.329146671333764462e-02 -1.636969415184904353e+00
4.200000000000000000e+01 3.395139996909272782e+02 3.808009282746470381e-02 3.446164441340469897e-02 -1.697416300234511954e+00
4.300000000000000000e+01 3.360053741897509667e+02 3.953671735025055672e-02 3.562717077932006648e-02 -1.757718151183079058e+00
4.400000000000000000e+01 3.324092564389011955e+02 4.100212953462695209e-02 3.678655886536686542e-02 -1.817560733440084064e+00
4.500000000000000000e+01 3.287295964697761974e+02 4.247378744555032476e-02 3.793832172582818629e-02 -1.876629812415004706e+00
4.600000000000000000e+01 3.249703436911016183e+02 4.394932424974441060e-02 3.908098565353206044e-02 -1.934652216066419239e+00
4.700000000000000000e+01 3.211354450209137781e+02 4.542707352100206625e-02 4.021312989548610217e-02 -1.991519022549300466e+00
4.800000000000000000e+01 3.172288467545766366e+02 4.690554393488344243e-02 4.133334693724283193e-02 -2.047162372567719935e+00
4.900000000000000000e+01 3.132544951874541539e+02 4.838324416694868985e-02 4.244022926435477711e-02 -2.101514406825750747e+00
5.000000000000000000e+01 3.092163366149102330e+02 4.985868289275793147e-02 4.353236936237444427e-02 -2.154507266027463341e+00
5.100000000000000000e+01 3.051182781974562204e+02 5.133044502352727273e-02 4.460839932369251026e-02 -2.206077139868625192e+00
5.200000000000000000e+01 3.009640705561922118e+02 5.279742041309641587e-02 4.566710966805219429e-02 -2.256176414011775488e+00
5.300000000000000000e+01 2.967574251773660308e+02 5.425857515096105949e-02 4.670733052203487196e-02 -2.304761523111150456e+00
5.400000000000000000e+01 2.925020535472252163e+02 5.571287532661683972e-02 4.772789201222191885e-02 -2.351788901820987210e+00
5.500000000000000000e+01 2.882016671520172508e+02 5.715928702955943436e-02 4.872762426519469670e-02 -2.397214984795518422e+00
5.600000000000000000e+01 2.838599567311215424e+02 5.859683705578289797e-02 4.970542202723954306e-02 -2.440999662851484064e+00
5.700000000000000000e+01 2.794805300364441791e+02 6.002479502727484789e-02 5.066043852346258092e-02 -2.483116651455631541e+00
5.800000000000000000e+01 2.750669740730229478e+02 6.144249127252129905e-02 5.159189159867491603e-02 -2.523543122237213332e+00
5.900000000000000000e+01 2.706228758458956918e+02 6.284925612000825945e-02 5.249899909768762640e-02 -2.562256246825481032e+00
6.000000000000000000e+01 2.661518223601001409e+02 6.424441989822174404e-02 5.338097886531179698e-02 -2.599233196849685790e+00
6.100000000000000000e+01 2.616573566533865005e+02 6.562715205617385139e-02 5.423709050863251974e-02 -2.634442291569053740e+00
6.200000000000000000e+01 2.571428458943545365e+02 6.699597852498095918e-02 5.506676068383072747e-02 -2.667816440762702968e+00
6.300000000000000000e+01 2.526116132843161779e+02 6.834926435628559116e-02 5.586945780936142941e-02 -2.699279701839728762e+00
6.400000000000000000e+01 2.480669820245835808e+02 6.968537460173021558e-02 5.664465030367952375e-02 -2.728756132209224194e+00
6.500000000000000000e+01 2.435122753164688731e+02 7.100267431295727294e-02 5.739180658524001971e-02 -2.756169789280282334e+00
6.600000000000000000e+01 2.389507729600570372e+02 7.229955911536171953e-02 5.811040220649432708e-02 -2.781453435099585203e+00
6.700000000000000000e+01 2.343855811505248994e+02 7.357454692934803364e-02 5.879994125587992282e-02 -2.804574650264164859e+00
6.800000000000000000e+01 2.298197626818224251e+02 7.482618624907316773e-02 5.945993495583071914e-02 -2.825509720008642311e+00
6.900000000000000000e+01 2.252563803478993520e+02 7.605302556869403263e-02 6.008989452878070459e-02 -2.844234929567638570e+00
7.000000000000000000e+01 2.206984969427056171e+02 7.725361338236756692e-02 6.068933119716377056e-02 -2.860726564175773756e+00
7.100000000000000000e+01 2.161491121675502711e+02 7.842682597176041381e-02 6.125778443522438693e-02 -2.874977637243715023e+00
7.200000000000000000e+01 2.116109733531793040e+02 7.957285076857813222e-02 6.179490672444874072e-02 -2.887048074886313209e+00
7.300000000000000000e+01 2.070867647376978766e+02 8.069220299203595792e-02 6.230037879813360435e-02 -2.897014531394467518e+00
7.400000000000000000e+01 2.025791705592112351e+02 8.178539786134916834e-02 6.277388138957566699e-02 -2.904953661059075820e+00
7.500000000000000000e+01 1.980908750558245686e+02 8.285295059573299925e-02 6.321509523207162473e-02 -2.910942118171035098e+00
7.600000000000000000e+01 1.936245272629971623e+02 8.389510157311148852e-02 6.362376837376901295e-02 -2.915042587738224888e+00
7.700000000000000000e+01 1.891826354056048274e+02 8.491099180624364640e-02 6.399991812221858534e-02 -2.917261877636441625e+00
7.800000000000000000e+01 1.847676725058774707e+02 8.589948746659729906e-02 6.434362909982191403e-02 -2.917592826458465627e+00
7.900000000000000000e+01 1.803821115860450561e+02 8.685945472564023107e-02 6.465498592898052954e-02 -2.916028272797074550e+00
8.000000000000000000e+01 1.760284256683374338e+02 8.778975975484022698e-02 6.493407323209601789e-02 -2.912561055245046493e+00
8.100000000000000000e+01 1.717089834211779475e+02 8.868917215391720898e-02 6.518098059329749394e-02 -2.907185027639821229e+00
8.200000000000000000e+01 1.674257360977634335e+02 8.955607523559937222e-02 6.539581744362445159e-02 -2.899898104797472342e+00
8.300000000000000000e+01 1.631805305974841644e+02 9.038875574086709108e-02 6.557869817584389971e-02 -2.890699216778734204e+00
8.400000000000000000e+01 1.589752138197304987e+02 9.118550041070065670e-02 6.572973718272290267e-02 -2.879587293644343404e+00
8.500000000000000000e+01 1.548116326638926239e+02 9.194459598608041573e-02 6.584904885702849708e-02 -2.866561265455032093e+00
8.600000000000000000e+01 1.506916758499333469e+02 9.266470529417945856e-02 6.593674767480552090e-02 -2.851633211569137405e+00
8.700000000000000000e+01 1.466173993801053257e+02 9.334599550694203107e-02 6.599294844520992021e-02 -2.834867808535394218e+00
8.800000000000000000e+01 1.425909010772337240e+02 9.398900988250510902e-02 6.601776606067551179e-02 -2.816342882200141506e+00
8.900000000000000000e+01 1.386142787641437906e+02 9.459429167900572366e-02 6.601131541363602917e-02 -2.796136258409715136e+00
9.000000000000000000e+01 1.346896302636606890e+02 9.516238415458082300e-02 6.597371139652524752e-02 -2.774325763010452306e+00
9.100000000000000000e+01 1.308188182460661722e+02 9.569373375941994664e-02 6.590515560026158348e-02 -2.750984707486379133e+00
9.200000000000000000e+01 1.270027647714684775e+02 9.618839971192252869e-02 6.580619640970215845e-02 -2.726168345872276078e+00
9.300000000000000000e+01 1.232421567474323325e+02 9.664634442254040059e-02 6.567746890818861039e-02 -2.699927417840610744e+00
9.400000000000000000e+01 1.195376810815226207e+02 9.706753030172560193e-02 6.551960817906274381e-02 -2.672312663063853400e+00
9.500000000000000000e+01 1.158900246813041264e+02 9.745191975992995026e-02 6.533324930566621058e-02 -2.643374821214470760e+00
9.600000000000000000e+01 1.122998744543416336e+02 9.779947520760538804e-02 6.511902737134078745e-02 -2.613164631964932649e+00
9.700000000000000000e+01 1.087679173081999835e+02 9.811015905520388547e-02 6.487757745942820953e-02 -2.581732834987708447e+00
9.800000000000000000e+01 1.052948401504439033e+02 9.838393371317728786e-02 6.460953465327015643e-02 -2.549130169955265757e+00
9.900000000000000000e+01 1.018813298886382626e+02 9.862076159197755154e-02 6.431553403620839104e-02 -2.515407376540073958e+00
1.000000000000000000e+02 9.852807343034781695e+01 9.882060510205654957e-02 6.399621069158462072e-02 -2.480615194414601099e+00
1.010000000000000000e+02 9.523575768313742174e+01 9.898342665386626604e-02 6.365219970274056671e-02 -2.444804363251316115e+00
1.020000000000000000e+02 9.200506955457181846e+01 9.910918865785856013e-02 6.328413615301796413e-02 -2.408025622722688830e+00
1.030000000000000000e+02 8.883669595221586235e+01 9.919785352448536042e-02 6.289265512575854811e-02 -2.370329712501185959e+00
1.040000000000000000e+02 8.573132378363430917e+01 9.924938366419860936e-02 6.247839170430401906e-02 -2.331767372259277771e+00
1.050000000000000000e+02 8.268963995639201414e+01 9.926374148745020776e-02 6.204198097199612599e-02 -2.292389341669432756e+00
1.060000000000000000e+02 7.971233137805373303e+01 9.924088940469205644e-02 6.158405801217658321e-02 -2.252246360404119407e+00
1.070000000000000000e+02 7.680008495618427844e+01 9.918078982637608398e-02 6.110525790818711195e-02 -2.211389168135805772e+00
1.080000000000000000e+02 7.395358759834844875e+01 9.908340516295421896e-02 6.060621574336944040e-02 -2.169868504536960785e+00
1.090000000000000000e+02 7.117352621211107078e+01 9.894869782487833443e-02 6.008756660106530367e-02 -2.127735109280054271e+00
1.100000000000000000e+02 6.846058770503692870e+01 9.877663022260040060e-02 5.954994556461642302e-02 -2.085039722037553833e+00
1.110000000000000000e+02 6.581525380804016834e+01 9.856727364640231748e-02 5.899401528132400957e-02 -2.041832414562361642e+00
1.120000000000000000e+02 6.323718554543219028e+01 9.832113490588592630e-02 5.842054865432725480e-02 -1.998160586929113247e+00
1.130000000000000000e+02 6.072583876487379939e+01 9.803882969048309526e-02 5.783034615072485396e-02 -1.954070971292876102e+00
1.140000000000000000e+02 5.828066931402575790e+01 9.772097368962573416e-02 5.722420823761548148e-02 -1.909610299808718548e+00
1.150000000000000000e+02 5.590113304054880672e+01 9.736818259274568343e-02 5.660293538209780484e-02 -1.864825304631708702e+00
1.160000000000000000e+02 5.358668579210372940e+01 9.698107208927479739e-02 5.596732805127053317e-02 -1.819762717916914907e+00
1.170000000000000000e+02 5.133678341635130238e+01 9.656025786864497196e-02 5.531818671223234785e-02 -1.774469271819405281e+00
1.180000000000000000e+02 4.915088176095227368e+01 9.610635562028804757e-02 5.465631183208189553e-02 -1.728991698494247720e+00
1.190000000000000000e+02 4.702843667356743396e+01 9.561998103363590629e-02 5.398250387791790617e-02 -1.683376730096510787e+00
1.200000000000000000e+02 4.496890400185752412e+01 9.510174979812037466e-02 5.329756331683902643e-02 -1.637671098781262380e+00
1.210000000000000000e+02 4.297173959348332772e+01 9.455227760317339025e-02 5.260229061594397237e-02 -1.591921536703570839e+00
1.220000000000000000e+02 4.103639929610559989e+01 9.397218013822675187e-02 5.189748624233140456e-02 -1.546174776018503838e+00
1.230000000000000000e+02 3.916233895738510995e+01 9.336207309271238319e-02 5.118395066309999741e-02 -1.500477548881129941e+00
1.240000000000000000e+02 3.734901442498262725e+01 9.272257215606211078e-02 5.046248434534846006e-02 -1.454876587446517489e+00
1.250000000000000000e+02 3.559588154655892822e+01 9.205429301770781669e-02 4.973388775617545304e-02 -1.409418623869734599e+00
1.260000000000000000e+02 3.390239616977477510e+01 9.135785136708136911e-02 4.899896136267968549e-02 -1.364150390305849170e+00
1.270000000000000000e+02 3.226801414229091591e+01 9.063386289361462234e-02 4.825850563195980408e-02 -1.319118618909929097e+00
1.280000000000000000e+02 3.069219131176813420e+01 8.988294328673945843e-02 4.751332103111451793e-02 -1.274370041837043166e+00
1.290000000000000000e+02 2.917438352586719574e+01 8.910570823588773171e-02 4.676420802724251535e-02 -1.229951391242259273e+00
1.300000000000000000e+02 2.771404663224886633e+01 8.830277343049132421e-02 4.601196708744244995e-02 -1.185909399280645315e+00
1.310000000000000000e+02 2.631054325752249312e+01 8.747481619725447355e-02 4.525736661038034375e-02 -1.142286775526888176e+00
1.320000000000000000e+02 2.496286314409178786e+01 8.662276041197111698e-02 4.450104672099147035e-02 -1.099110139234148020e+00
1.330000000000000000e+02 2.366990281330902945e+01 8.574759158770750567e-02 4.374361547577837461e-02 -1.056402087075202667e+00
1.340000000000000000e+02 2.243055878652651458e+01 8.485029523752998792e-02 4.298568093124367773e-02 -1.014185215722830824e+00
1.350000000000000000e+02 2.124372758509651149e+01 8.393185687450480104e-02 4.222785114388993843e-02 -9.724821218498106434e-01
1.360000000000000000e+02 2.010830573037132396e+01 8.299326201169827943e-02 4.147073417021974323e-02 -9.313154021289207218e-01
1.370000000000000000e+02 1.902318974370323801e+01 8.203549616217671592e-02 4.071493806673567167e-02 -8.907076532329391005e-01
1.380000000000000000e+02 1.798727614644453965e+01 8.105954483900637553e-02 3.996107088994031720e-02 -8.506814718346443760e-01
1.390000000000000000e+02 1.699946145994750779e+01 8.006639355525360657e-02 3.920974069633624548e-02 -8.112594546068148116e-01
1.400000000000000000e+02 1.605864220556444266e+01 7.905702782398464634e-02 3.846155554242604996e-02 -7.724641982222285597e-01
1.410000000000000000e+02 1.516371490464762495e+01 7.803243315826585702e-02 3.771712348471230325e-02 -7.343182993536644387e-01
1.420000000000000000e+02 1.431357607854933711e+01 7.699359507116346202e-02 3.697705257969759185e-02 -6.968443546739002681e-01
1.430000000000000000e+02 1.350712224862187583e+01 7.594149907574380964e-02 3.624195088388448838e-02 -6.600649608557148662e-01
1.440000000000000000e+02 1.274324993621752178e+01 7.487713068507315106e-02 3.551242645377560014e-02 -6.240027145718862744e-01
1.450000000000000000e+02 1.202085566268856809e+01 7.380147541221786234e-02 3.478908734587347895e-02 -5.886802124951928672e-01
1.460000000000000000e+02 1.133883594938729900e+01 7.271551877024415300e-02 3.407254161668071823e-02 -5.541200512984132409e-01
1.470000000000000000e+02 1.069608731766600052e+01 7.162024627221835749e-02 3.336339732269989755e-02 -5.203448276543254369e-01
1.480000000000000000e+02 1.009150628887696044e+01 7.051664343120679634e-02 3.266226252043359646e-02 -4.873771382357081072e-01
1.490000000000000000e+02 9.523989384372468336e+00 6.940569576027569298e-02 3.196974526638440145e-02 -4.552395797153391821e-01
1.500000000000000000e+02 8.992433125504810221e+00 6.828838877249140960e-02 3.128645361705490596e-02 -4.239547487659974245e-01
1.510000000000000000e+02 8.495748825715313757e+00 6.716567891852399941e-02 3.061292617290681251e-02 -3.935409842147973847e-01
1.520000000000000000e+02 8.032906966801458992e+00 6.603840639945869617e-02 2.994942371023846805e-02 -3.639995935061993704e-01
1.530000000000000000e+02 7.602892822649772953e+00 6.490738235398448019e-02 2.929613754930734254e-02 -3.353276262390000317e-01
1.540000000000000000e+02 7.204691667146771117e+00 6.377341792079035954e-02 2.865325901037090936e-02 -3.075221320119960744e-01
1.550000000000000000e+02 6.837288774178989392e+00 6.263732423856537002e-02 2.802097941368663844e-02 -2.805801604239842040e-01
1.560000000000000000e+02 6.499669417632937929e+00 6.149991244599847806e-02 2.739949007951201013e-02 -2.544987610737609596e-01
1.570000000000000000e+02 6.190818871395143752e+00 6.036199368177869173e-02 2.678898232810449434e-02 -2.292749835601231578e-01
1.580000000000000000e+02 5.909722409352132999e+00 5.922437908459503991e-02 2.618964747972158877e-02 -2.049058774818673656e-01
1.590000000000000000e+02 5.655365305390423813e+00 5.808787979313649597e-02 2.560167685462073212e-02 -1.813884924377902885e-01
1.600000000000000000e+02 5.426732833396541444e+00 5.695330694609207489e-02 2.502526177305941513e-02 -1.587198780266886045e-01
1.610000000000000000e+02 5.222810267257007588e+00 5.582147168215078475e-02 2.446059355529512855e-02 -1.368970838473589635e-01
1.620000000000000000e+02 5.042582880858344829e+00 5.469318514000162668e-02 2.390786352158531802e-02 -1.159171594985980713e-01
1.630000000000000000e+02 4.885035948087077529e+00 5.356925845833357402e-02 2.336726299218748470e-02 -9.577715457920257802e-02
1.640000000000000000e+02 4.749154742829727383e+00 5.245050277583569037e-02 2.283898328735908465e-02 -7.647411868796910595e-02
1.650000000000000000e+02 4.633924538972816087e+00 5.133772923119692827e-02 2.232321572735760165e-02 -5.800510142369441624e-02
1.660000000000000000e+02 4.538330610402868004e+00 5.023174896310631660e-02 2.182015163244050912e-02 -4.036715238517508964e-02
1.670000000000000000e+02 4.461358231006406605e+00 4.913337311025284954e-02 2.132998232286528739e-02 -2.355732117120786298e-02
1.680000000000000000e+02 4.401992674669951811e+00 4.804341281132553515e-02 2.085289911888939945e-02 -7.572657380589387262e-03
1.690000000000000000e+02 4.359219215280028870e+00 4.696267920501336762e-02 2.038909334077032565e-02 7.589789387883682202e-03
1.700000000000000000e+02 4.332023126723159479e+00 4.589198343000535502e-02 1.993875630876554284e-02 2.193296953541466754e-02
1.710000000000000000e+02 4.319389682885866222e+00 4.483213662499050539e-02 1.950207934313252789e-02 3.545983346320692731e-02
1.720000000000000000e+02 4.320304157654672572e+00 4.378394992865781293e-02 1.907925376412874727e-02 4.817333157246374287e-02
1.730000000000000000e+02 4.333751824916101114e+00 4.274823447969629958e-02 1.867047089201168478e-02 6.007641426438847104e-02
1.740000000000000000e+02 4.358717958556674432e+00 4.172580141679494564e-02 1.827592204703880341e-02 7.117203194018442702e-02
1.750000000000000000e+02 4.394187832462915999e+00 4.071746187864275918e-02 1.789579854946759738e-02 8.146313500105495375e-02
1.760000000000000000e+02 4.439215246793978942e+00 3.972396100409141678e-02 1.753021942217533255e-02 9.095582026516528529e-02
1.770000000000000000e+02 4.493128106799548327e+00 3.874577993264328307e-02 1.717901449851854181e-02 9.966877021852822705e-02
1.780000000000000000e+02 4.555322844001937099e+00 3.778333380396334956e-02 1.684194131447355400e-02 1.076238137641184756e-01
1.790000000000000000e+02 4.625195889923460868e+00 3.683703775771667022e-02 1.651875740601669793e-02 1.148427798049107690e-01
1.800000000000000000e+02 4.702143676086435242e+00 3.590730693356823655e-02 1.620922030912430936e-02 1.213474972438798177e-01
1.810000000000000000e+02 4.785562634013173167e+00 3.499455647118308171e-02 1.591308755977272407e-02 1.271597949840003183e-01
1.820000000000000000e+02 4.874849195225991139e+00 3.409920151022622498e-02 1.563011669393826741e-02 1.323015019282469951e-01
1.830000000000000000e+02 4.969399791247203879e+00 3.322165719036268561e-02 1.536006524759727689e-02 1.367944469795945583e-01
1.840000000000000000e+02 5.068610853599125221e+00 3.236233865125748288e-02 1.510269075672607958e-02 1.406604590410176769e-01
1.850000000000000000e+02 5.171878813804070774e+00 3.152166103257564300e-02 1.485775075730100953e-02 1.439213670154911306e-01
1.860000000000000000e+02 5.278600103384356146e+00 3.070003947398218525e-02 1.462500278529840249e-02 1.465989998059896160e-01
1.870000000000000000e+02 5.388171153862295171e+00 2.989788911514211847e-02 1.440420437669458556e-02 1.487151863154878018e-01
1.880000000000000000e+02 5.499988396760201681e+00 2.911562509572047236e-02 1.419511306746588930e-02 1.502917554469604955e-01
1.890000000000000000e+02 5.613448263600393950e+00 2.835366255538227659e-02 1.399748639358865641e-02 1.513505361033822549e-01
1.900000000000000000e+02 5.727947185905182259e+00 2.761241663379252267e-02 1.381108189103920532e-02 1.519133571877279432e-01
1.910000000000000000e+02 5.842881595196884881e+00 2.689230247061627152e-02 1.363565709579387872e-02 1.520020476029722012e-01
1.920000000000000000e+02 5.957647922997816536e+00 2.619373520551851117e-02 1.347096954382900544e-02 1.516384362520897255e-01
1.930000000000000000e+02 6.071642600830290171e+00 2.551712997816426437e-02 1.331677677112091431e-02 1.508443520380552405e-01
1.940000000000000000e+02 6.184262060216621393e+00 2.486290192821856426e-02 1.317283631364594282e-02 1.496416238638435259e-01
1.950000000000000000e+02 6.294902732679126700e+00 2.423146619534643359e-02 1.303890570738041634e-02 1.480520806324291949e-01
1.960000000000000000e+02 6.402961049740118149e+00 2.362323791921287774e-02 1.291474248830067582e-02 1.460975512467870274e-01
1.970000000000000000e+02 6.507833442921913125e+00 2.303863223948292641e-02 1.280010419238304491e-02 1.437998646098917199e-01
1.980000000000000000e+02 6.608916343746824573e+00 2.247806429582159884e-02 1.269474835560386282e-02 1.411808496247179689e-01
1.990000000000000000e+02 6.705606183737168102e+00 2.194194922789391780e-02 1.259843251393945492e-02 1.382623351942404710e-01
2.000000000000000000e+02 6.797299394415260210e+00 2.143070217536489561e-02 1.251091420336615870e-02 1.350661502214339782e-01
2.010000000000000000e+02 6.883506552850527704e+00 2.094458936049610823e-02 1.243194796811591604e-02 1.316123235165388150e-01
2.020000000000000000e+02 6.964194818300861733e+00 2.048328133593531331e-02 1.236127638544312450e-02 1.279136835188578181e-01
2.030000000000000000e+02 7.039445495571269085e+00 2.004629973692681824e-02 1.229863904085778600e-02 1.239812585749595353e-01
2.040000000000000000e+02 7.109339889466752105e+00 1.963316619871494084e-02 1.224377551986991462e-02 1.198260770314123480e-01
2.050000000000000000e+02 7.173959304792315805e+00 1.924340235654398504e-02 1.219642540798951229e-02 1.154591672347848735e-01
2.060000000000000000e+02 7.233385046352966086e+00 1.887652984565824782e-02 1.215632829072658613e-02 1.108915575316454932e-01
2.070000000000000000e+02 7.287698418953707069e+00 1.853207030130205740e-02 1.212322375359114676e-02 1.061342762685627272e-01
2.080000000000000000e+02 7.336980727399543767e+00 1.820954535871970731e-02 1.209685138209319957e-02 1.011983517921050679e-01
2.090000000000000000e+02 7.381313276495480302e+00 1.790847665315551535e-02 1.207695076174274823e-02 9.609481244884100770e-02
2.100000000000000000e+02 7.420777371046524351e+00 1.762838581985379932e-02 1.206326147804981028e-02 9.083468658533902507e-02
2.110000000000000000e+02 7.455454315857676484e+00 1.736879449405884929e-02 1.205552311652438070e-02 8.542900254816759853e-02
2.120000000000000000e+02 7.485425415733945265e+00 1.712922431101497958e-02 1.205347526267647358e-02 7.988878868389523435e-02
2.130000000000000000e+02 7.510771975480333040e+00 1.690919690596650454e-02 1.205685750201609605e-02 7.422507333909039717e-02
2.140000000000000000e+02 7.531575299901845710e+00 1.670823391415773157e-02 1.206540942005325003e-02 6.844888486032156549e-02
2.150000000000000000e+02 7.547916693803488286e+00 1.652585697083297153e-02 1.207887060229794959e-02 6.257125159415727333e-02
2.160000000000000000e+02 7.559877461990266667e+00 1.636158771123652836e-02 1.209698063426020015e-02 5.660320188716597839e-02
2.170000000000000000e+02 7.567538909267182312e+00 1.621494777061271639e-02 1.211947910145000536e-02 5.055576408591615223e-02
2.180000000000000000e+02 7.570982340439242009e+00 1.608545878420583608e-02 1.214610558937737582e-02 4.443996653697628724e-02
2.190000000000000000e+02 7.570289060311450768e+00 1.597264238726020524e-02 1.217659968355231694e-02 3.826683758691489662e-02
2.200000000000000000e+02 7.565540373688815379e+00 1.587602021502012781e-02 1.221070096948483584e-02 3.204740558230042419e-02
2.210000000000000000e+02 7.556817585376334634e+00 1.579511390272991811e-02 1.224814903268494140e-02 2.579269886970139702e-02
2.220000000000000000e+02 7.544202000179021539e+00 1.572944508563388355e-02 1.228868345866264249e-02 1.951374579568628323e-02
2.230000000000000000e+02 7.527774922901874888e+00 1.567853539897632459e-02 1.233204383292794103e-02 1.322157470682357172e-02
2.240000000000000000e+02 7.507617658349901468e+00 1.564190647800156250e-02 1.237796974099084589e-02 6.927213949681730598e-03
2.250000000000000000e+02 7.483811511328106292e+00 1.561907995795390122e-02 1.242620076836136594e-02 6.416918708292589698e-04
2.260000000000000000e+02 7.456437786641494370e+00 1.560957747407764641e-02 1.247647650054951006e-02 -5.623963183165344923e-03
2.270000000000000000e+02 7.425577789095068937e+00 1.561292066161711414e-02 1.252853652306528190e-02 -1.185872286573359802e-02
2.280000000000000000e+02 7.391312823493837669e+00 1.562863115581660661e-02 1.258212042141868686e-02 -1.805155883030701985e-02
2.290000000000000000e+02 7.353724194642802026e+00 1.565623059192043295e-02 1.263696778111973729e-02 -2.419144273031713019e-02
2.300000000000000000e+02 7.312893207346969682e+00 1.569524060517291097e-02 1.269281818767844031e-02 -3.026734621919541235e-02
2.310000000000000000e+02 7.268901166411343873e+00 1.574518283081833767e-02 1.274941122660480132e-02 -3.626824095037343293e-02
